SmedID,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue,annotations
SMED30024979,5.19E-06,-0.298947375,0.054,0.264,0.145266904,Parenchymal33,SMED30024979,Parenchymal,"Intracellular protein transport protein USO1, putative"
SMED30024979,4.45E-22,-0.310132206,0.051,0.266,1.24E-17,Parenchymal24,SMED30024979,Parenchymal,"Intracellular protein transport protein USO1, putative"
SMED30024979,4.20E-65,0.761117809,0.655,0.26,1.18E-60,Parenchymal30,SMED30024979,Parenchymal,"Intracellular protein transport protein USO1, putative"
SMED30024979,0,0.759095334,0.741,0.238,0,Parenchymal3,SMED30024979,Parenchymal,"Intracellular protein transport protein USO1, putative"
SMED30025067,6.53E-114,0.826264451,0.662,0.193,1.83E-109,Parenchymal27,SMED30025067,Parenchymal,78 kDa glucose-regulated protein
SMED30025067,2.76E-27,0.396460632,0.434,0.195,7.74E-23,Parenchymal29,SMED30025067,Parenchymal,78 kDa glucose-regulated protein
SMED30025067,7.00E-27,0.267884824,0.332,0.194,1.96E-22,Parenchymal16,SMED30025067,Parenchymal,78 kDa glucose-regulated protein
SMED30025067,1.06E-55,0.420050631,0.392,0.193,2.98E-51,Parenchymal15,SMED30025067,Parenchymal,78 kDa glucose-regulated protein
SMED30025067,2.57E-41,0.371065136,0.561,0.195,7.20E-37,Parenchymal32,SMED30025067,Parenchymal,78 kDa glucose-regulated protein
SMED30025076,2.65E-271,0.303896671,0.324,0.019,7.41E-267,Parenchymal30,SMED30025076,Parenchymal,Semaphorin 5B
SMED30025142,0,1.729546933,0.575,0.008,0,Parenchymal14,SMED30025142,Parenchymal,NA
SMED30025296,8.21E-159,0.279121268,0.293,0.019,2.30E-154,Parenchymal32,SMED30025296,Parenchymal,Voltage-dependent calcium channel subunit alpha-2/delta-2
SMED30025382,1.76E-181,0.267379689,0.336,0.04,4.94E-177,Parenchymal24,SMED30025382,Parenchymal,Anoctamin
SMED30025388,2.57E-43,-0.268907937,0.101,0.295,7.20E-39,Parenchymal12,SMED30025388,Parenchymal,Myosin heavy chain
SMED30025388,0,0.743018225,0.729,0.273,0,Parenchymal11,SMED30025388,Parenchymal,Myosin heavy chain
SMED30025388,6.87E-24,-0.303392245,0.061,0.291,1.92E-19,Parenchymal24,SMED30025388,Parenchymal,Myosin heavy chain
SMED30025454,0,1.198926907,0.848,0.003,0,Parenchymal33,SMED30025454,Parenchymal,NA
SMED30025522,2.69E-31,0.288037745,0.397,0.144,7.54E-27,Parenchymal31,SMED30025522,Parenchymal,"60 kDa heat shock protein, mitochondrial"
SMED30025553,0,0.516099799,0.571,0.113,0,Parenchymal11,SMED30025553,Parenchymal,Neurogenic locus notch protein
SMED30025726,0,1.73129937,0.995,0.053,0,Parenchymal24,SMED30025726,Parenchymal,NA
SMED30025726,0,1.151606659,0.933,0.036,0,Parenchymal12,SMED30025726,Parenchymal,NA
SMED30025753,5.33E-72,0.355192158,0.692,0.295,1.49E-67,Parenchymal24,SMED30025753,Parenchymal,NA
SMED30025753,1.74E-92,0.785699915,0.748,0.296,4.89E-88,Parenchymal30,SMED30025753,Parenchymal,NA
SMED30025753,3.92E-28,0.286372972,0.513,0.297,1.10E-23,Parenchymal21,SMED30025753,Parenchymal,NA
SMED30025756,0,0.442455943,0.429,0.004,0,Parenchymal13,SMED30025756,Parenchymal,Peptidase inhibitor 16
SMED30025808,0,1.161924279,0.568,0.01,0,Parenchymal9,SMED30025808,Parenchymal,SCO-spondin
SMED30025821,1.13E-165,0.289749298,0.457,0.147,3.17E-161,Parenchymal12,SMED30025821,Parenchymal,Multiple PDZ domain protein
SMED30025821,1.16E-131,0.258179774,0.426,0.148,3.26E-127,Parenchymal13,SMED30025821,Parenchymal,Multiple PDZ domain protein
SMED30025821,1.42E-86,0.334159273,0.509,0.152,3.97E-82,Parenchymal24,SMED30025821,Parenchymal,Multiple PDZ domain protein
SMED30026109,3.16E-86,0.250505098,0.332,0.075,8.86E-82,Parenchymal21,SMED30026109,Parenchymal,Hydrocephalus-inducing-like protein
SMED30026337,3.29E-29,0.272949369,0.458,0.217,9.22E-25,Parenchymal26,SMED30026337,Parenchymal,Ankyrin-2
SMED30026337,2.89E-187,0.37465906,0.57,0.208,8.10E-183,Parenchymal13,SMED30026337,Parenchymal,Ankyrin-2
SMED30026600,0,1.457668978,0.638,0.014,0,Parenchymal16,SMED30026600,Parenchymal,NA
SMED30026663,0,0.387714881,0.439,0.08,0,Parenchymal11,SMED30026663,Parenchymal,Tropomyosin-2
SMED30026848,0,0.321273092,0.333,0.002,0,Parenchymal13,SMED30026848,Parenchymal,Venom allergen
SMED30026887,0,0.280072619,0.319,0.043,0,Parenchymal11,SMED30026887,Parenchymal,Myosin light chain protein
SMED30026933,0,0.538344748,0.273,0.009,0,Parenchymal14,SMED30026933,Parenchymal,NA
SMED30026933,0,0.814479016,0.621,0.013,0,Parenchymal32,SMED30026933,Parenchymal,NA
SMED30027307,0,2.938608672,1,0.016,0,Parenchymal33,SMED30027307,Parenchymal,X1.A.B7.1
SMED30027307,0,0.585735142,0.831,0.006,0,Parenchymal19,SMED30027307,Parenchymal,X1.A.B7.1
SMED30027315,1.18E-89,0.375640136,0.468,0.138,3.31E-85,Parenchymal21,SMED30027315,Parenchymal,NA
SMED30027315,3.26E-110,0.632593383,0.572,0.139,9.12E-106,Parenchymal30,SMED30027315,Parenchymal,NA
SMED30027349,4.55E-141,0.265086714,0.234,0.022,1.27E-136,Parenchymal25,SMED30027349,Parenchymal,Proactivator polypeptide
SMED30027378,4.08E-25,0.300230045,0.437,0.193,1.14E-20,Parenchymal31,SMED30027378,Parenchymal,60S ribosomal protein L3
SMED30027460,0,0.582659426,0.642,0.137,0,Parenchymal11,SMED30027460,Parenchymal,Troponin I
SMED30027563,2.35E-93,0.273297148,0.359,0.046,6.57E-89,Parenchymal32,SMED30027563,Parenchymal,Ras and EF-hand domain-containing protein homolog
SMED30027563,3.41E-146,0.264136988,0.323,0.045,9.54E-142,Parenchymal24,SMED30027563,Parenchymal,Ras and EF-hand domain-containing protein homolog
SMED30027848,0,0.603944453,0.991,0.063,0,Parenchymal5,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,4.59E-15,-0.433001685,0.036,0.105,1.29E-10,Parenchymal10,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,3.93E-10,-0.455308009,0.008,0.104,1.10E-05,Parenchymal24,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.13E-06,-0.428473305,0.03,0.104,0.031569583,Parenchymal22,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,2.57E-06,-0.44373699,0.018,0.103,0.071991156,Parenchymal30,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,6.35E-29,-0.45484374,0.021,0.107,1.78E-24,Parenchymal4,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.58E-05,-0.45066294,0.01,0.103,0.44258256,Parenchymal32,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.20E-64,-0.478497439,0.037,0.115,3.35E-60,Parenchymal0,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.03E-45,-0.441378235,0.031,0.11,2.88E-41,Parenchymal1,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,5.64E-18,-0.440848604,0.032,0.106,1.58E-13,Parenchymal7,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,8.80E-22,-0.458648955,0.01,0.106,2.47E-17,Parenchymal14,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.74E-21,-0.44899831,0.014,0.106,4.87E-17,Parenchymal12,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,0,3.466069391,1,0.092,0,Parenchymal23,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,2.32E-06,-0.449176822,0.012,0.103,0.065068626,Parenchymal31,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,2.25E-20,-0.412441448,0.023,0.106,6.31E-16,Parenchymal9,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,7.01E-08,-0.451446301,0.007,0.104,0.001964061,Parenchymal27,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.61E-06,-0.444322272,0.017,0.104,0.045024576,Parenchymal29,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.55E-16,-0.44911267,0.016,0.105,4.35E-12,Parenchymal15,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,9.66E-15,-0.419692251,0.02,0.105,2.70E-10,Parenchymal16,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,0.003561711,-0.448724631,0.011,0.103,1,Parenchymal33,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,0.000298528,-0.318225405,0.07,0.104,1,Parenchymal11,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.12E-13,-0.43234357,0.04,0.105,3.14E-09,Parenchymal8,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,7.13E-19,-0.439687161,0.031,0.106,2.00E-14,Parenchymal6,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,9.73E-05,-0.420699007,0.039,0.103,1,Parenchymal26,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,2.73E-05,-0.299119835,0.135,0.101,0.76432961,Parenchymal3,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.70E-10,-0.437941044,0.028,0.104,4.75E-06,Parenchymal17,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,5.31E-28,-0.453303737,0.024,0.107,1.49E-23,Parenchymal2,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.07E-09,-0.4121618,0.031,0.104,2.98E-05,Parenchymal18,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30027848,1.14E-08,-0.436959179,0.027,0.104,0.000320634,Parenchymal19,SMED30027848,Parenchymal,TRPM8 channel-associated factor 3
SMED30028319,0,0.290952126,0.201,0.001,0,Parenchymal14,SMED30028319,Parenchymal,Venom allergen-like (VAL) 9 protein
SMED30028423,3.36E-281,0.440328637,0.417,0.03,9.41E-277,Parenchymal30,SMED30028423,Parenchymal,Leishmanolysin-like peptidase
SMED30028449,5.12E-140,0.316114536,0.492,0.187,1.43E-135,Parenchymal13,SMED30028449,Parenchymal,Vigilin
SMED30028603,0,0.571148448,0.561,0.004,0,Parenchymal13,SMED30028603,Parenchymal,Venom allergen
SMED30028808,2.08E-85,0.299942812,0.454,0.215,5.84E-81,Parenchymal13,SMED30028808,Parenchymal,calreticulin-2
SMED30028938,2.18E-211,0.30061303,0.324,0.025,6.11E-207,Parenchymal27,SMED30028938,Parenchymal,Protein disulfide-isomerase A6
SMED30029235,5.11E-175,0.573616545,0.586,0.069,1.43E-170,Parenchymal32,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029235,4.50E-184,0.394369626,0.33,0.066,1.26E-179,Parenchymal16,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029235,3.83E-53,0.332446154,0.32,0.07,1.07E-48,Parenchymal31,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029235,3.99E-108,0.337961585,0.407,0.069,1.12E-103,Parenchymal27,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029235,0,0.420892335,0.393,0.062,0,Parenchymal13,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029235,2.69E-59,0.338261264,0.315,0.07,7.54E-55,Parenchymal29,SMED30029235,Parenchymal,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
SMED30029432,0,0.353794854,0.397,0.066,0,Parenchymal11,SMED30029432,Parenchymal,NA
SMED30029683,3.22E-30,0.585261832,0.328,0.126,9.03E-26,Parenchymal28,SMED30029683,Parenchymal,NA
SMED30029763,2.60E-33,0.362458507,0.456,0.277,7.28E-29,Parenchymal18,SMED30029763,Parenchymal,histone H1
SMED30029763,1.23E-15,0.361388169,0.482,0.279,3.45E-11,Parenchymal31,SMED30029763,Parenchymal,histone H1
SMED30029767,0,3.257207941,1,0.038,0,Parenchymal27,SMED30029767,Parenchymal,Lectin 2b
SMED30029767,0,0.424944389,0.588,0.025,0,Parenchymal7,SMED30029767,Parenchymal,Lectin 2b
SMED30029987,0,0.406089438,0.368,0.005,0,Parenchymal13,SMED30029987,Parenchymal,NA
SMED30030007,8.05E-83,0.333641775,0.459,0.138,2.26E-78,Parenchymal21,SMED30030007,Parenchymal,Rootletin
SMED30030007,1.14E-71,0.563682343,0.486,0.139,3.18E-67,Parenchymal30,SMED30030007,Parenchymal,Rootletin
SMED30030461,0,0.259644232,0.258,0.001,0,Parenchymal32,SMED30030461,Parenchymal,NA
SMED30030540,0,0.462566677,0.534,0.018,0,Parenchymal4,SMED30030540,Parenchymal,NA
SMED30030540,0,2.740677001,1,0.037,0,Parenchymal32,SMED30030540,Parenchymal,NA
SMED30030663,2.36E-125,0.373350998,0.414,0.063,6.60E-121,Parenchymal30,SMED30030663,Parenchymal,NA
SMED30031405,2.04E-294,0.333291835,0.302,0.015,5.72E-290,Parenchymal30,SMED30031405,Parenchymal,NA
SMED30031564,2.85E-197,0.336108961,0.324,0.027,8.00E-193,Parenchymal27,SMED30031564,Parenchymal,Rho GTPase-activating protein
SMED30031625,3.02E-42,-0.254791757,0.094,0.284,8.46E-38,Parenchymal12,SMED30031625,Parenchymal,Collagen alpha-2(V) chain
SMED30031625,1.90E-22,-0.282070062,0.059,0.281,5.33E-18,Parenchymal24,SMED30031625,Parenchymal,Collagen alpha-2(V) chain
SMED30031625,0,0.864364678,0.824,0.259,0,Parenchymal11,SMED30031625,Parenchymal,Collagen alpha-2(V) chain
SMED30031715,3.86E-59,0.383621803,0.651,0.278,1.08E-54,Parenchymal26,SMED30031715,Parenchymal,Spectrin beta chain
SMED30031715,3.35E-33,0.315676586,0.575,0.279,9.39E-29,Parenchymal28,SMED30031715,Parenchymal,Spectrin beta chain
SMED30031902,4.31E-279,0.276747912,0.296,0.048,1.21E-274,Parenchymal11,SMED30031902,Parenchymal,NA
SMED30032103,0,0.835740725,0.687,0.047,0,Parenchymal30,SMED30032103,Parenchymal,Uncharacterised protein
SMED30032103,0,0.579044605,0.735,0.024,0,Parenchymal6,SMED30032103,Parenchymal,Uncharacterised protein
SMED30032103,0,3.208859743,1,0.05,0,Parenchymal34,SMED30032103,Parenchymal,Uncharacterised protein
SMED30032314,2.06E-159,0.25744595,0.288,0.019,5.78E-155,Parenchymal32,SMED30032314,Parenchymal,Peptidylglycine a-hydroxylating monooxygenase
SMED30032628,0,0.27923698,0.291,0.003,0,Parenchymal13,SMED30032628,Parenchymal,Peptidase inhibitor 16
SMED30032778,1.47E-56,0.481470515,0.595,0.3,4.11E-52,Parenchymal21,SMED30032778,Parenchymal,NA
SMED30032778,6.55E-74,0.388474856,0.684,0.299,1.83E-69,Parenchymal24,SMED30032778,Parenchymal,NA
SMED30032778,2.63E-68,0.663404368,0.694,0.301,7.37E-64,Parenchymal30,SMED30032778,Parenchymal,NA
SMED30032887,1.09E-75,0.349139655,0.992,0.964,3.05E-71,Parenchymal13,SMED30032887,Parenchymal,NA
SMED30032887,5.45E-17,0.286098879,0.962,0.965,1.53E-12,Parenchymal9,SMED30032887,Parenchymal,NA
SMED30032887,7.67E-58,-0.536870502,0.951,0.966,2.15E-53,Parenchymal15,SMED30032887,Parenchymal,NA
SMED30032887,5.56E-26,0.511369564,0.969,0.965,1.56E-21,Parenchymal18,SMED30032887,Parenchymal,NA
SMED30032887,1.44E-06,-0.254029302,0.961,0.965,0.040368554,Parenchymal20,SMED30032887,Parenchymal,NA
SMED30032887,2.12E-08,-0.27216948,0.917,0.966,0.000594225,Parenchymal27,SMED30032887,Parenchymal,NA
SMED30032887,1.56E-10,0.405777484,1,0.965,4.38E-06,Parenchymal33,SMED30032887,Parenchymal,NA
SMED30032887,1.08E-18,0.457001887,0.964,0.965,3.04E-14,Parenchymal31,SMED30032887,Parenchymal,NA
SMED30032887,3.08E-63,0.665024959,0.996,0.965,8.64E-59,Parenchymal30,SMED30032887,Parenchymal,NA
SMED30032887,0.003672597,0.255001683,0.989,0.965,1,Parenchymal34,SMED30032887,Parenchymal,NA
SMED30032887,1.07E-28,0.28899032,0.984,0.965,2.99E-24,Parenchymal21,SMED30032887,Parenchymal,NA
SMED30032899,0,0.493816336,0.522,0.011,0,Parenchymal20,SMED30032899,Parenchymal,Transient receptor potential cation channel subfamily M member 2
SMED30033073,1.30E-51,0.37514892,0.324,0.082,3.63E-47,Parenchymal30,SMED30033073,Parenchymal,"Dynein heavy chain 5, axonemal"
SMED30033139,1.95E-28,0.330675319,0.547,0.276,5.46E-24,Parenchymal30,SMED30033139,Parenchymal,TNF receptor associated factor-2
SMED30033411,1.57E-202,0.283899562,0.273,0.018,4.38E-198,Parenchymal30,SMED30033411,Parenchymal,"Calcium-binding EF-hand,domain-containing protein"
SMED30033422,0,0.495769434,0.503,0.018,0,Parenchymal26,SMED30033422,Parenchymal,Multidrug resistance-associated protein member 4
SMED30033422,0,0.361605354,0.369,0.012,0,Parenchymal13,SMED30033422,Parenchymal,Multidrug resistance-associated protein member 4
SMED30033611,3.61E-294,0.546808809,0.605,0.072,1.01E-289,Parenchymal26,SMED30033611,Parenchymal,Tetraspanin
SMED30033611,0,0.420518028,0.481,0.064,0,Parenchymal12,SMED30033611,Parenchymal,Tetraspanin
SMED30033611,7.91E-217,0.399397336,0.494,0.072,2.21E-212,Parenchymal23,SMED30033611,Parenchymal,Tetraspanin
SMED30033611,0,0.646581245,0.715,0.07,0,Parenchymal24,SMED30033611,Parenchymal,Tetraspanin
SMED30033667,7.22E-176,0.340560496,0.249,0.02,2.02E-171,Parenchymal25,SMED30033667,Parenchymal,NA
SMED30033924,3.16E-173,0.293103519,0.314,0.028,8.86E-169,Parenchymal28,SMED30033924,Parenchymal,PKD2L-2
SMED30033970,1.23E-217,0.683518418,0.727,0.092,3.44E-213,Parenchymal32,SMED30033970,Parenchymal,NA
SMED30034279,0,2.948476126,0.976,0.051,0,Parenchymal29,SMED30034279,Parenchymal,Zonadhesin
SMED30034531,0,0.377654282,0.411,0.074,0,Parenchymal11,SMED30034531,Parenchymal,Filamin-A
SMED30034538,3.53E-73,-0.297512215,0.619,0.704,9.88E-69,Parenchymal0,SMED30034538,Parenchymal,NA
SMED30034538,9.20E-13,0.287750728,0.814,0.69,2.58E-08,Parenchymal27,SMED30034538,Parenchymal,NA
SMED30034538,4.91E-31,0.34198355,0.872,0.689,1.37E-26,Parenchymal23,SMED30034538,Parenchymal,NA
SMED30034538,3.18E-48,0.627103451,0.898,0.689,8.91E-44,Parenchymal25,SMED30034538,Parenchymal,NA
SMED30034538,5.21E-23,0.356194142,0.78,0.689,1.46E-18,Parenchymal16,SMED30034538,Parenchymal,NA
SMED30034538,5.47E-38,0.365906287,0.911,0.688,1.53E-33,Parenchymal24,SMED30034538,Parenchymal,NA
SMED30034538,3.93E-106,0.467711423,0.865,0.685,1.10E-101,Parenchymal11,SMED30034538,Parenchymal,NA
SMED30034538,7.40E-78,0.407027842,0.871,0.685,2.07E-73,Parenchymal12,SMED30034538,Parenchymal,NA
SMED30034538,3.47E-17,0.295752456,0.847,0.689,9.73E-13,Parenchymal28,SMED30034538,Parenchymal,NA
SMED30034538,8.47E-18,0.519035553,0.815,0.69,2.37E-13,Parenchymal29,SMED30034538,Parenchymal,NA
SMED30034538,5.50E-33,0.636777733,0.884,0.69,1.54E-28,Parenchymal32,SMED30034538,Parenchymal,NA
SMED30034538,5.33E-35,2.340861418,1,0.69,1.49E-30,Parenchymal35,SMED30034538,Parenchymal,NA
SMED30034538,5.93E-31,0.489228295,0.88,0.689,1.66E-26,Parenchymal26,SMED30034538,Parenchymal,NA
SMED30034836,1.73E-189,0.349358606,0.374,0.036,4.84E-185,Parenchymal30,SMED30034836,Parenchymal,Serine/threonine-protein kinase shk2
SMED30034930,0,3.941327116,1,0.085,0,Parenchymal29,SMED30034930,Parenchymal,IgGFc-binding protein
SMED30034930,7.28E-32,-0.527478642,0.051,0.101,2.04E-27,Parenchymal0,SMED30034930,Parenchymal,IgGFc-binding protein
SMED30034930,0,0.638715889,0.927,0.048,0,Parenchymal2,SMED30034930,Parenchymal,IgGFc-binding protein
SMED30035079,1.53E-182,0.274828513,0.341,0.041,4.29E-178,Parenchymal24,SMED30035079,Parenchymal,Phospholipid-transporting ATPase
SMED30035193,3.59E-17,0.328851042,0.575,0.369,1.01E-12,Parenchymal31,SMED30035193,Parenchymal,Heat shock protein HSP 90-alpha
SMED30035193,8.42E-26,0.254921483,0.537,0.368,2.36E-21,Parenchymal18,SMED30035193,Parenchymal,Heat shock protein HSP 90-alpha
SMED30035468,7.70E-101,0.352312665,0.411,0.076,2.16E-96,Parenchymal28,SMED30035468,Parenchymal,DNAHb-1
SMED30035592,0,0.607359081,0.471,0.031,0,Parenchymal30,SMED30035592,Parenchymal,Mindbomb E3 ubiquitin protein ligase 1
SMED30035617,5.21E-79,0.255614928,0.561,0.361,1.46E-74,Parenchymal3,SMED30035617,Parenchymal,Retrovirus-related Pol polyprotein from transposon 412
SMED30035723,2.28E-166,0.689958474,0.537,0.088,6.38E-162,Parenchymal28,SMED30035723,Parenchymal,"Spectrin beta chain, non-erythrocytic 1"
SMED30035878,0,0.73873355,0.726,0.185,0,Parenchymal11,SMED30035878,Parenchymal,Collagen alpha-2(I) chain
SMED30035906,0,0.366028569,0.415,0.059,0,Parenchymal12,SMED30035906,Parenchymal,Protein unc-13 homolog B
SMED30035906,1.12E-223,0.382676476,0.476,0.065,3.14E-219,Parenchymal24,SMED30035906,Parenchymal,Protein unc-13 homolog B
SMED30036005,0,0.351859978,0.378,0.061,0,Parenchymal11,SMED30036005,Parenchymal,Calcium-transporting ATPase
SMED30000134,2.39E-09,0.30944838,0.471,0.183,3.33E-05,Pharynx5,SMED30000134,Pharynx,60S ribosomal protein L4
SMED30000186,2.26E-26,0.275557846,0.344,0.019,3.15E-22,Pharynx7,SMED30000186,Pharynx,Transient receptor potential cation channel subfamily M member 3
SMED30000459,3.36E-45,0.953032558,0.688,0.051,4.68E-41,Pharynx7,SMED30000459,Pharynx,Dynamin-1-like protein
SMED30000639,9.57E-49,0.713272762,0.75,0.054,1.33E-44,Pharynx7,SMED30000639,Pharynx,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5"
SMED30000639,3.48E-28,0.411738955,0.414,0.051,4.85E-24,Pharynx4,SMED30000639,Pharynx,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5"
SMED30000702,2.67E-13,0.31930831,0.444,0.149,3.72E-09,Pharynx3,SMED30000702,Pharynx,cytochrome b
SMED30000771,9.43E-07,0.553583336,0.545,0.333,0.013136426,Pharynx3,SMED30000771,Pharynx,Neuroblast differentiation-associated protein AHNAK
SMED30000771,1.28E-05,-0.253812468,0.246,0.389,0.177576271,Pharynx0,SMED30000771,Pharynx,Neuroblast differentiation-associated protein AHNAK
SMED30000794,2.55E-10,0.285779503,0.443,0.151,3.56E-06,Pharynx5,SMED30000794,Pharynx,Luc7-like protein 3
SMED30001043,5.93E-17,0.380947228,0.263,0.046,8.26E-13,Pharynx3,SMED30001043,Pharynx,NA
SMED30001359,0.002610626,-0.369920171,0.094,0.352,1,Pharynx7,SMED30001359,Pharynx,Neuroblast differentiation-associated protein AHNAK
SMED30001359,3.05E-09,0.59352087,0.576,0.318,4.25E-05,Pharynx3,SMED30001359,Pharynx,Neuroblast differentiation-associated protein AHNAK
SMED30001362,2.42E-20,0.537925379,0.571,0.159,3.36E-16,Pharynx5,SMED30001362,Pharynx,SMEDWI-3
SMED30001376,1.20E-05,-0.337572048,0.121,0.326,0.167807672,Pharynx3,SMED30001376,Pharynx,Collagen alpha-1(IV) chain
SMED30001376,2.17E-29,0.580753822,0.6,0.231,3.02E-25,Pharynx2,SMED30001376,Pharynx,Collagen alpha-1(IV) chain
SMED30001376,0.00318906,-0.340913523,0.062,0.313,1,Pharynx7,SMED30001376,Pharynx,Collagen alpha-1(IV) chain
